"Season" "Episode" "Character" "Text"
" "[on bullhorn] I need everyone's attention, please! We will now all be moving in an orderly fashion to our assigned hotels. Please follow your group leader to check in.
"
"03" "17" "Tough Guy 1:
" "[as South Park leaves] Yeah see ya later, queefs! [at least Stan and Kyle are pissed off. They look angry as they look at each other]
"
"03" "17" "
" "[Roman Holiday Inn, night. The four boys share a room with two beds. They sit amid stacks of books looking for information]
"
"03" "17" "Kyle:
" "Ungh, I can't find the word queef anywhere! [drops his book]
"
"03" "17" "Stan:
" "[reading another book] Well keep looking! We gotta find out what it means before we see those New Yorker kids again!
"
"03" "17" "Kyle:
" "Well, let's try the dictionary. [picks it up] queasy, Quebec, queen quelch. No queef.
"
"03" "17" "Stan:
" "Damnit! [closes his book]
"
"03" "17" "Cartman:
" "[reading another book, jumps for joy] Hey, I found it, you guys! I found it!
"
"03" "17" "Stan:
" "You did? [the other three gather around]
"
"03" "17" "Kyle:
" "What's it mean?! What's it mean?!
"
"03" "17" "Cartman:
" "I told you guys! Here it is, right here. The brown noise.
"
"03" "17" "Kyle:
" "Awwgh!
"
"03" "17" "Stan:
" "Damnit Cartman, wha-?!
"
"03" "17" "Cartman:
" "An oscillation of sound that causes the bowels to loosen. See? That means crap your pants. The brown noise is believed to be 92 cents below the lowest octave of Eb. What does that mean?
"
"03" "17" "Stan:
" "Who cares? We have to find out what queef means! Keep reading! [he and the other two return to their books and read on]
"
"03" "17" "
" "[Garrison's home town, night. He walks to his former home, his parents' house, in the rain]
"
"03" "17" "Mr. Garrison:
" "[on the walkway, sighs] I can do this. I have to do this. [approaches the door and rings the bell. His father answers] Hello. Dad.
"
"03" "17" "Mr. Garrison Sr.:
" "Oh, hello, son.
"
"03" "17" "Mr. Garrison:
" "Can I ...come in?
"
"03" "17" "Mr. Garrison Sr.:
" "Ub. Sure, of course. [Mr. Garrison enters] Your mom's out at Bridge Night. You want a beer or somethin'?
"
"03" "17" "Mr. Garrison:
" "No. I don't think that will solve any of our problems, though you seem to think it did.
"
"03" "17" "Mr. Garrison Sr.:
" "Uh, what?
"
"03" "17" "Mr. Garrison:
" "I have a lot of demons that I need to face, father. I need to know some things.
"
"03" "17" "Mr. Garrison Sr.:
" "Uh, okay, like what?
"
"03" "17" "Mr. Garrison:
" "Alright, alright, let's just cut right to it! [sighs] I've come to ask you about the sexual abuse, dad!
"
"03" "17" "Mr. Garrison Sr.:
" "What??
"
"03" "17" "Mr. Garrison:
" "I have to know why! Right here and now—we're gonna talk about this!
"
"03" "17" "Mr. Garrison Sr.:
" "What the hell are you talking about?! I never sexually abused you!
"
"03" "17" "Mr. Garrison:
" "I know! I wanna know why not?!
"
"03" "17" "Mr. Garrison Sr.:
" "WHAT??
"
"03" "17" "Mr. Garrison:
" "Was it that I was ugly?!
"
"03" "17" "Mr. Garrison Sr.:
" "Oh, my God! [turns around]
"
"03" "17" "Mr. Garrison:
" "I wasn't good enough for you! Was that it, Dad?!
"
"03" "17" "Mr. Garrison Sr.:
" "Well, NO!! [walks away, but his son rushes up to grab him]
"
"03" "17" "Mr. Garrison:
" "Sure, you can go off and screw any whore on Wyland Street, but when it came to your own son you were just too busy! [runs off crying. Mr. Garrison Sr. can only express shock.]
"
"03" "17" "
" "[The 4 Million Child Blow 2000 lot, next day. Looks like the 4 million kids are assembled]
"
"03" "17" "Coordinator:
" "[Onstage] Alright, everyone, quiet please! There are over 4 million of you, so we must have quiet! At this time I would like to introduce the woman who is making this all possible, Yoko Ono! [motions for Yoko to enter]
"
"03" "17" "Yoko Ono:
" "Please [orates 20 seconds of incomprehensible, imitation, Japanese-accented English]... sing song My Country 'Tis of Thee.
"
"03" "17" "Coordinator:
" "You heard her, We'll start the rehearsal in a few minutes.
"
"03" "17" "Stan:
" "Those New Yorker kids are gonna be here any second, and we still don't know what queef means.
"
"03" "17" "Kyle:
" "Well, we can still pre-tend like we know what it means.
"
"03" "17" "Stan:
" "No, they'll catch on. Hey, wait a minute. I've got a great idea. Let's make up our own word. We can make up a word, and then use it, ...and then they'll act like they know it, and then we'll bust 'em.
"
"03" "17" "Kyle:
" "Yeah. That'll make 'em look stupid!
"
"03" "17" "Stan:
" "What word could we make up?
"
"03" "17" "Kyle:
" "How about... finkleroy?
"
"03" "17" "Stan:
" "No, uhno, not finkleroy.
"
"03" "17" "Cartman:
" "How about geebo, or, or mung?
"
"03" "17" "Stan:
" "Yeah, mung.
"
"03" "17" "Kyle:
" "Mung's good.
"
"03" "17" "Stan:
" "Sh. Here they come. [the New Yorkers arrive]
"
"03" "17" "Tough Guy 1:
" "Well hel-lo there, queefs. All bundled up nice and warm, are we?
"
"03" "17" "Stan:
" "You know what you guys are? You guys are nothing but mung?
"
"03" "17" "Tough Guy 2:
" "We're not mung. You're mung.
"
"03" "17" "Kyle:
" "Oh, so you know what mung means, hunh?
"
"03" "17" "Tough Guy 1:
" "Of course we know what mung means!
"
"03" "17" "Athlete:
" "Yeah, D'ya think we wouldn't know what mung means? [Stan laughs, then Kyle, Cartman, and Kenny join in]
"
"03" "17" "Stan:
" "We busted you!
"
"03" "17" "Kyle:
" "Hyeh. Yeah. Mung isn't even a word! We made it up! [they resume laughing]
"
"03" "17" "Tough Guy 1:
" "You guys are even stupider than I thought! Mung is so a word!
"
"03" "17" "Stan:
" "[the boys stop laughing] It is?
"
"03" "17" "New Yorkers:
" "[behind the two toughs and two others] Yeah. [they turn around]
"
"03" "17" "Athlete:
" "It sure is.
"
"03" "17" "New Yorker 1:
" "Yeah.
"
"03" "17" "New Yorker 2:
" "Uh huh. [turns around]
"
"03" "17" "Tough Guy 1:
" "Yeah! Mung is the stuff that comes out when you push down on a pregnant woman's stomach.
"
"03" "17" "Kyle:
" "[winces] Eewww.
"
"03" "17" "Stan:
" "Ooogh.
"
"03" "17" "Tough Guy 1:
" "You guys didn't know that? [the rest of the New Yorkers turn around and they all laugh. Then, the rest of the 4 million+ kids laugh with them] Come on, guys. Let's get away from these rednecks before we get redneckasitis, or somethin'! [they leave. Stan, Kyle, and Kenny turn on Cartman]
"
"03" "17" "Stan:
" "You dumbass, Cartman!
"
"03" "17" "Kyle:
" "Yeah! Next time you make up a word, don't make up one that already exists!
"
"03" "17" "
" "[The Garrison residence, day. Mrs. Garrison Sr. and her son are sipping coffee on the sofa]
"
"03" "17" "Mrs. Garrison Sr.:
" "It's so nice to see you, son. I'm so proud that you're part of the 4 Million Child Recorder Blow.
"
"03" "17" "Mr. Garrison:
" "Yes. I hope it's okay if I stay here a few nights, Mother, I... I have some things I really need to talk to you about.
"
"03" "17" "Mrs. Garrison Sr.:
" "About what?
"
"03" "17" "Mr. Garrison:
" "[set his cup down and sighs] Mother, did you know that ...Dad... never sexually molested me?
"
"03" "17" "Mrs. Garrison Sr.:
" "That... that can't be.
"
"03" "17" "Mr. Garrison:
" "He never did, Mom, not once.
"
"03" "17" "Mrs. Garrison Sr.:
" "[stands] That's not true! Your father loved you! Often!
"
"03" "17" "Mr. Garrison:
" "[stands] He never did, Mom! And I think you knew he never did!
"
"03" "17" "Mrs. Garrison Sr.:
" "[cups her ears and shuts her eyes, spilling her coffee] Nohoho! No! If I knew I would have made him do it!
"
"03" "17" "Mr. Garrison:
" "You stood by and let it happen! You saw him come home drunk and then just go right to sleep!
"
"03" "17" "Mrs. Garrison Sr.:
" "I'm not listening!
"
"03" "17" "Mr. Garrison:
" "Face it, Mother. He never abused me! [his mom starts to cry, and his dad enters the room carrying groceries]
"
"03" "17" "Mr. Garrison Sr.:
" "Uh, what's goin' on?
"
"03" "17" "Mr. Garrison:
" "Mother won't hear the truth!
"
"03" "17" "Mrs. Garrison Sr.:
" "He says you didn't molest him as a child!
"
"03" "17" "Mr. Garrison Sr.:
" "Ah-I didn't! You knew I didn't!
"
"03" "17" "Mrs. Garrison Sr.:
" "No! I didn't know! [cups her ears and shuts her eyes again] I'm not listening!
"
"03" "17" "Mr. Garrison:
" "You can't close your eyes forever, Mother! [she walks away, crying] Mother, wait! [runs after her. Again, Mr. Garrison Sr. is shocked]
"
"03" "17" "
" "[The 4 Million Child Blow 2000 lot, later. Kenny G has joined Yoko Ono and the coordinator onstage]
"
"03" "17" "Yoko Ono:
" "[Speaks in imitation, harshly thick, Japanese-accented English] Alright people, how many people has a copy. We must have-a practiced the ... song for the performance tomorrow, please.
"
"03" "17" "Coordinator:
" "Okay, children. We need to play closer attention to the sheet music. Remember, if you get lost, just follow along with Mr. Kenny G here.
"
"03" "17" "Cartman:
" "Hey, that's it, Kenny. Maybe Kenny G can show us where 92 cents below the lowest Eb is. Then we'll know the brown noise.
"
"03" "17" "Kenny:
" "(Yeah.)
"
"03" "17" "Yoko Ono:
" "And-a one gop seven to-sand ... [the children begin to play, and she covers her ears in agony] O-o-o-o. Stop! Stop ... beh goos sa buh got pee you got dere. That was-a terrify! That was-a horri-bee! What we gonna do?!
"
"03" "17" "Kyle:
" "What the hell is that lady talking about?
"
"03" "17" "Stan:
" "I have no idea.
"
"03" "17" "
" "[The Garrison gas station. Used to be Garrison and Son, but since Mr. Garrison left, the Son has been crossed out. Mr. Mackey walks up to Mr. Garrison Sr., who is changing the oil on a car on blocks]
"
"03" "17" "Mr. Mackey:
" "[bends down and looks in] Uh, Mr. Garrison, Sr.?
"
"03" "17" "Mr. Garrison Sr.:
" "Thuh, that's me.
"
"03" "17" "Mr. Mackey:
" "Uh, my name is Mr. Mackey. I'm your school counselor, m'kay.
"
"03" "17" "Mr. Garrison Sr.:
" "[slides out and rises] What can I do for ya?
"
"03" "17" "Mr. Mackey:
" "Uh-I wanna talk to you about your son—I'm his n-therapist, m'kay.
"
"03" "17" "Mr. Garrison Sr.:
" "Uh, brother! Look, I didn't sexually abuse my son when he was younger!
"
"03" "17" "Mr. Mackey:
" "Eh, you didn't?
"
"03" "17" "Mr. Garrison Sr.:
" "No! He's upset because I didn't molest him!
"
"03" "17" "Mr. Mackey:
" "Oh. Hm. Uh, I guess that's a little different.
"
"03" "17" "Mr. Garrison Sr.:
" "A little, yeah! He thinks if I don't molest him it means I don't love him.
"
"03" "17" "Mr. Mackey:
" "Well, now, uh, what's he supposed to think, Mr. Garrison? I mean, uh, look at all the media, all the magazine ads and television ads talkin' about sexual molestation, m'kay? He sees all that and assumes you didn't molest him because of some flaw in his looks or personality.
"
"03" "17" "Mr. Garrison Sr.:
" "I didn't do it because it's wrong!
"
"03" "17" "Mr. Mackey:
" "I know, I know, but I'm afraid this problem has run very deep through Mr. Garrison's mental state. I'm worried that if... you don't do something, well it could kill him.
"
"03" "17" "Mr. Garrison Sr.:
" "Hold on a second: are you actually suggesting that I have sex with my 41-year old son?!
"
"03" "17" "Mr. Mackey:
" "There comes a time in every father's life when he must ask himself, How far will I go to save my son's life?
"
"03" "17" "Mr. Garrison Sr.:
" "Well, I won't have sex with him!
"
"03" "17" "Mr. Mackey:
" "Well, I've said all I can say. [walks away, then turns] I know it's difficult, but... family... is about compromises. m'kay? [walks away, then turns] Don't lose your son over this, Mr. Garrison. [emphasizes each syllable] Don't lose... your son, m'kay? [walks out of the station]
"
"03" "17" "Mr. Garrison Sr.:
" "Am I the only sane person left on earth?!
"
"03" "17" "
" "[The Garrison residence, night. Mr. Garrison Sr. is now seated in his armchair watching television. News item:]
"
"03" "17" "Reporter:
" "Tomorrow the whole world will be tuning in as over 4 million children play My Country 'Tis Of Thee on their recorders. [Mr. Garrison walks to the stairs behind his father, but stops to watch the report] It is by far the largest gathering of little plastic recorders in human history. Yoko Ono has...
"
"03" "17" "Mr. Garrison:
" "Well, Mom said I could sleep in the guest room tonight. Good night, Dad.
"
"03" "17" "Mr. Garrison Sr.:
" "Good night. [Yoko Ono finishes rambling incoherently]
"
"03" "17" "Reporter:
" "Words to live by.
"
"03" "17" "Mr. Garrison:
" "[pause] Guess I'll just... go on up to bed now.
"
"03" "17" "Mr. Garrison Sr.:
" "Uh huh.
"
"03" "17" "Mr. Garrison:
" "[pause] Now, I don't really have any pajamas—guess I'll just... sleep in my boxers or something.
"
"03" "17" "Mr. Garrison Sr.:
" "[flatly] Should be fine.
"
"03" "17" "Mr. Garrison:
" "[pause] Uh I'll leave the door open a little in case you ...need to see me about anything.
"
"03" "17" "Mr. Garrison Sr.:
" "Won't be necessary.
"
"03" "17" "Mr. Garrison:
" "[steps up, then turns again] I'll just... be going up to bed now. [pause] Gueh... guess maybe I won't even wear those boxers.
"
"03" "17" "Mr. Garrison Sr.:
" "I'm not going to molest you!
"
"03" "17" "Mr. Garrison:
" "You don't love me! [runs upstairs crying] I wanna die!
"
"03" "17" "Mr. Garrison Sr.:
" "God-damnit! [pounds the arms of the chair with his fists, then rises and goes out the door.]
"
"03" "17" "
" "[Roman Holiday Inn, night.]
"
"03" "17" "Stan:
" "I wish we could find a way to get back at those New Yorker kids.
"
"03" "17" "Kyle:
" "Yeah. They think they're so cool.
"
"03" "17" "Cartman:
" "[rushing into the room with Kenny wearing earmuffs] You guys! You guys! We found it! We found it, you guys!
"
"03" "17" "Kyle:
" "Calm down, Cartman.
"
"03" "17" "Stan:
" "You found what?
"
"03" "17" "Cartman:
" "The brown noise! Kenny and me found the brown noise! Here, look! Look. [places some earmuffs on Stan's head] There, okay. Let's see here. [places some earmuffs on Kyle and rushes back to his side of the room] Right there. Okay. Okay. Ready, Kenny?
"
"03" "17" "Kenny:
" "(Ready.) [Stan and Kyle look at each other and Cartman plays a fat bass note. Kenny farts] (Oh, [farts] shiiit. Damnit! Cartman, I've got to go to the bathroom!) [rushes away]
"
"03" "17" "Stan:
" "[incredulous, removes his earmuffs] No way.
"
"03" "17" "Kyle:
" "[removes his earmuffs] I don't believe it!
"
"03" "17" "Cartman:
" "[removes his earmuffs] Um, seriously, you guys! Come on, watch. [leads them outside where a UPS delivery man is offloading packages, and the three put on their earmuffs. He whispers] Okay. [plays that bass note again]
"
"03" "17" "Delivery Man:
" "[farts] Whoa- Oh, my God! [grabs his belly and lets loose a long fart] Aaww, I crapped my pants! [rushes away with a brown stain on the seat of his pants. The boys remove their earmuffs]
"
"03" "17" "Kyle:
" "That's amazing.
"
"03" "17" "Cartman:
" "I told you guys!
"
"03" "17" "Stan:
" "[to Kyle] Dude, are you thinking what I'm thinking?
"
"03" "17" "Cartman:
" "That they should bring back Chicago Hope for another season? Totally.
